Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
everyone else,2021-01-12 23:46:36,00:00:23,Autoplayed: user action: None; ,Season 1 Hook: Equinox,HOOK,Amazon TVAFTKM Smart TV,00:00:23,00:00:23,US (United States)
everyone else,2021-01-12 23:45:59,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Surviving Death,TRAILER,Amazon TVAFTKM Smart TV,00:00:06,00:00:06,US (United States)
everyone else,2021-01-12 23:45:43,00:00:10,Autoplayed: user action: None; ,THEMIDNIGHTSKY_CLIP_SUPPORTINGCHARACTER,HOOK,Amazon TVAFTKM Smart TV,00:00:10,00:00:10,US (United States)
everyone else,2021-01-12 23:44:53,00:00:21,Autoplayed: user action: None; ,Season 1 Trailer 2: Away,TRAILER,Amazon TVAFTKM Smart TV,00:00:21,00:00:21,US (United States)
everyone else,2021-01-12 23:43:10,00:01:40,Autoplayed: user action: None; ,The Old Guard (Trailer),TRAILER,Amazon TVAFTKM Smart TV,00:01:40,00:01:40,US (United States)
everyone else,2021-01-12 23:42:09,00:00:48,Autoplayed: user action: None; ,Part 1 Teaser 2: Lupin,TEASER_TRAILER,Amazon TVAFTKM Smart TV,00:00:48,00:00:48,US (United States)
everyone else,2021-01-12 23:41:42,00:00:12,Autoplayed: user action: None; ,Trailer: Hemlock Grove,TRAILER,Amazon TVAFTKM Smart TV,00:00:12,00:00:12,US (United States)
Kids,2021-01-12 22:03:26,00:23:35,Autoplayed: user action: Unspecified; ,Pokémon Journeys: The Series: Part 1: Enter Pikachu! (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:35,00:23:35,US (United States)
Kids,2021-01-12 21:41:58,00:21:16,,Miraculous: Tales of Ladybug & Cat Noir: Season 1: The Bubbler (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:16,00:21:16,US (United States)
Kids,2021-01-12 21:41:50,00:00:04,Autoplayed: user action: None; ,Miraculous: Tales of Ladybug & Cat Noir: Season 2 part 2_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Kids,2021-01-12 21:40:34,00:01:10,Autoplayed: user action: None; ,Season 2 Trailer: Pokémon Journeys: The Series,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:10,00:01:10,US (United States)
Kids,2021-01-12 21:40:26,00:00:01,Autoplayed: user action: None; ,Miraculous: Tales of Ladybug & Cat Noir: Season 1: The Bubbler (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:01,Not latest view,US (United States)
Kids,2021-01-12 21:40:02,00:00:18,Autoplayed: user action: None; ,Miraculous: Tales of Ladybug & Cat Noir: Season 2 part 2_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:18,Not latest view,US (United States)
Kids,2021-01-12 21:39:49,00:00:09,Autoplayed: user action: None; ,DreamWorks Dragons:  Race to the Edge: Season 6 (Trailer),TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Angelica,2021-01-12 09:15:56,00:40:41,Autoplayed: user action: None; ,Designated Survivor: Season 2: Fallout (Episode 16),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:26,00:41:26,US (United States)
Angelica,2021-01-12 08:40:42,00:35:09,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Summit (Episode 15),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:40:57,00:40:57,US (United States)
everyone else,2021-01-12 07:45:32,00:11:18,Autoplayed: user action: Unspecified; ,The Shannara Chronicles: Season 1: Fury (Episode 3),,Amazon TVAFTKM Smart TV,00:11:23,Not latest view,US (United States)
everyone else,2021-01-12 07:04:45,00:40:44,Autoplayed: user action: None; ,The Shannara Chronicles: Season 1: Chosen: Part 2 (Episode 2),,Amazon TVAFTKM Smart TV,00:40:50,00:40:50,US (United States)
everyone else,2021-01-12 06:25:24,00:39:15,,The Shannara Chronicles: Season 1: Chosen: Part 1 (Episode 1),,Amazon TVAFTKM Smart TV,00:40:51,00:40:51,US (United States)
everyone else,2021-01-12 06:25:18,00:00:04,Autoplayed: user action: None; ,The Shannara Chronicles: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTKM Smart TV,00:00:04,Not latest view,US (United States)
everyone else,2021-01-11 09:10:47,00:36:52,Autoplayed: user action: None; ,The 100: Season 2: Survival of the Fittest (Episode 10),,Amazon TVAFTKM Smart TV,00:36:53,00:36:53,US (United States)
everyone else,2021-01-11 08:29:49,00:40:57,Autoplayed: user action: None; ,The 100: Season 2: Remember Me (Episode 9),,Amazon TVAFTKM Smart TV,00:40:58,00:40:58,US (United States)
everyone else,2021-01-11 07:48:22,00:41:25,Autoplayed: user action: None; ,The 100: Season 2: Spacewalker (Episode 8),,Amazon TVAFTKM Smart TV,00:41:26,00:41:26,US (United States)
everyone else,2021-01-11 07:07:17,00:41:03,Autoplayed: user action: None; ,The 100: Season 2: Long into an Abyss (Episode 7),,Amazon TVAFTKM Smart TV,00:41:04,00:41:04,US (United States)
everyone else,2021-01-11 06:26:19,00:40:54,Autoplayed: user action: None; ,The 100: Season 2: Fog of War (Episode 6),,Amazon TVAFTKM Smart TV,00:40:55,00:40:55,US (United States)
everyone else,2021-01-11 05:45:28,00:40:48,,The 100: Season 2: Human Trials (Episode 5),,Amazon TVAFTKM Smart TV,00:41:14,00:41:14,US (United States)
everyone else,2021-01-11 05:43:15,00:01:46,Autoplayed: user action: Unspecified; ,The 100: Season 2: Many Happy Returns (Episode 4),,Amazon TVAFTKM Smart TV,00:40:40,00:40:40,US (United States)
Angelica,2021-01-10 11:02:08,00:05:23,Autoplayed: user action: None; ,Designated Survivor: Season 2: Summit (Episode 15),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:05:53,Not latest view,US (United States)
Angelica,2021-01-10 10:21:14,00:40:51,Autoplayed: user action: None; ,Designated Survivor: Season 2: In the Dark (Episode 14),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:26,00:41:26,US (United States)
Angelica,2021-01-10 09:39:18,00:40:11,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Original Sin (Episode 13),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:12,00:41:12,US (United States)
Angelica,2021-01-10 08:56:47,00:42:27,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: The Final Frontier (Episode 12),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:27,00:42:27,US (United States)
everyone else,2021-01-10 05:15:48,00:15:40,Autoplayed: user action: Unspecified; ,The Magicians: Season 4: A Flock of Lost Birds (Episode 1),,Amazon TVAFTKM Smart TV,00:15:40,00:15:40,US (United States)
everyone else,2021-01-10 01:03:43,00:25:47,Autoplayed: user action: Unspecified; ,Cursed: Season 1: The Sacrifice (Episode 10),,Amazon TVAFTKM Smart TV,00:26:42,00:26:42,US (United States)
everyone else,2021-01-10 00:11:11,00:52:31,Autoplayed: user action: None; ,Cursed: Season 1: Poisons (Episode 9),,Amazon TVAFTKM Smart TV,00:52:34,00:52:34,US (United States)
everyone else,2021-01-09 23:21:04,00:50:04,Autoplayed: user action: Unspecified; ,Cursed: Season 1: The Fey Queen (Episode 8),,Amazon TVAFTKM Smart TV,00:50:58,00:50:58,US (United States)
everyone else,2021-01-09 22:28:31,00:52:31,Autoplayed: user action: None; ,Cursed: Season 1: Bring Us In Good Ale (Episode 7),,Amazon TVAFTKM Smart TV,00:52:35,00:52:35,US (United States)
everyone else,2021-01-09 21:35:50,00:52:39,,Cursed: Season 1: Festa and Moreii (Episode 6),,Amazon TVAFTKM Smart TV,00:52:39,00:52:39,US (United States)
everyone else,2021-01-09 20:55:50,00:39:45,Autoplayed: user action: Unspecified; ,Warrior Nun: Season 1: Revelation 2:10 (Episode 10),,Amazon TVAFTKM Smart TV,00:40:02,00:40:02,US (United States)
everyone else,2021-01-09 20:21:23,00:34:18,,Warrior Nun: Season 1: 2 Corinthians 10:4 (Episode 9),,Amazon TVAFTKM Smart TV,00:34:40,00:34:40,US (United States)
everyone else,2021-01-09 19:53:36,00:27:14,,Warrior Nun: Season 1: Proverbs 14:1 (Episode 8),,Amazon TVAFTKM Smart TV,00:38:59,00:38:59,US (United States)
everyone else,2021-01-09 19:52:44,00:00:07,Autoplayed: user action: None; ,Mortel: Season 1 (Rich Hook 2),HOOK,Amazon TVAFTKM Smart TV,00:00:07,00:00:07,US (United States)
everyone else,2021-01-09 19:51:32,00:00:04,Autoplayed: user action: None; ,Sweet Home: Season 1_CLIP_MUSIC_NON1,HOOK,Amazon TVAFTKM Smart TV,00:00:04,00:00:04,US (United States)
everyone else,2021-01-09 19:50:37,00:00:22,Autoplayed: user action: None; ,Part 1 Trailer: Lupin,TRAILER,Amazon TVAFTKM Smart TV,00:00:22,00:00:22,US (United States)
Angelica,2021-01-09 11:04:14,00:41:27,Autoplayed: user action: None; ,Designated Survivor: Season 2: Grief (Episode 11),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:32,00:42:32,US (United States)
Angelica,2021-01-09 10:22:52,00:41:18,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Line of Fire (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:06,00:42:06,US (United States)
Angelica,2021-01-09 08:05:27,00:00:01,,Designated Survivor: Season 2: Line of Fire (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:49,Not latest view,US (United States)
Angelica,2021-01-09 07:38:59,00:26:24,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Three Letter Day (Episode 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:40:29,00:40:29,US (United States)
everyone else,2021-01-09 05:42:47,00:02:15,,Part 1 Trailer: Lupin,TRAILER,Amazon TVAFTKM Smart TV,00:02:15,Not latest view,US (United States)
everyone else,2021-01-09 05:40:47,00:01:58,,Season 1 Trailer: Cursed,TRAILER,Amazon TVAFTKM Smart TV,00:01:58,00:01:58,US (United States)
everyone else,2021-01-09 05:38:45,00:02:00,Autoplayed: user action: None; ,Season 3 Trailer: Cobra Kai,TRAILER,Amazon TVAFTKM Smart TV,00:02:00,00:02:00,US (United States)
everyone else,2021-01-09 04:58:27,00:40:15,Autoplayed: user action: None; ,Warrior Nun: Season 1: Revelation 2:10 (Episode 10),,Amazon TVAFTKM Smart TV,00:40:19,Not latest view,US (United States)
everyone else,2021-01-09 04:23:48,00:34:37,Autoplayed: user action: None; ,Warrior Nun: Season 1: 2 Corinthians 10:4 (Episode 9),,Amazon TVAFTKM Smart TV,00:34:41,Not latest view,US (United States)
everyone else,2021-01-09 04:01:07,00:22:29,Autoplayed: user action: Unspecified; ,Warrior Nun: Season 1: Proverbs 14:1 (Episode 8),,Amazon TVAFTKM Smart TV,00:39:01,Not latest view,US (United States)
everyone else,2021-01-09 03:56:44,00:03:55,,Warrior Nun: Season 1: Ephesians 4:22-24 (Episode 7),,Amazon TVAFTKM Smart TV,00:39:47,00:39:47,US (United States)
everyone else,2021-01-09 03:40:59,00:15:21,,Warrior Nun: Season 1: 2 Corinthians 10:4 (Episode 9),,Amazon TVAFTKM Smart TV,00:16:37,Not latest view,US (United States)
everyone else,2021-01-09 03:39:29,00:01:19,Autoplayed: user action: None; ,Warrior Nun: Season 1: 2 Corinthians 10:4 (Episode 9),,Amazon TVAFTKM Smart TV,00:01:23,Not latest view,US (United States)
everyone else,2021-01-09 03:00:29,00:38:58,Autoplayed: user action: None; ,Warrior Nun: Season 1: Proverbs 14:1 (Episode 8),,Amazon TVAFTKM Smart TV,00:39:02,Not latest view,US (United States)
everyone else,2021-01-09 02:22:50,00:37:19,Autoplayed: user action: Unspecified; ,Warrior Nun: Season 1: Ephesians 4:22-24 (Episode 7),,Amazon TVAFTKM Smart TV,00:37:23,Not latest view,US (United States)
everyone else,2021-01-09 01:38:36,00:44:12,,Warrior Nun: Season 1: Isaiah 30:20-21 (Episode 6),,Amazon TVAFTKM Smart TV,00:44:15,00:44:15,US (United States)
everyone else,2021-01-09 00:56:13,00:42:16,,Warrior Nun: Season 1: Matthew 7:13 (Episode 5),,Amazon TVAFTKM Smart TV,00:42:39,00:42:39,US (United States)
everyone else,2021-01-09 00:14:25,00:41:37,,Warrior Nun: Season 1: Ecclesiasticus 26:9-10 (Episode 4),,Amazon TVAFTKM Smart TV,00:41:53,00:41:53,US (United States)
everyone else,2021-01-08 23:48:12,00:26:11,,Warrior Nun: Season 1: Ephesians 6:11 (Episode 3),,Amazon TVAFTKM Smart TV,00:43:51,00:43:51,US (United States)
everyone else,2021-01-08 23:14:12,00:17:38,Autoplayed: user action: None; ,Warrior Nun: Season 1: Ephesians 6:11 (Episode 3),,Amazon TVAFTKM Smart TV,00:17:42,Not latest view,US (United States)
everyone else,2021-01-08 22:36:29,00:37:41,Autoplayed: user action: None; ,Warrior Nun: Season 1: Proverbs 31:25 (Episode 2),,Amazon TVAFTKM Smart TV,00:37:45,00:37:45,US (United States)
everyone else,2021-01-08 21:47:56,00:48:30,Autoplayed: user action: Unspecified; ,Warrior Nun: Season 1: Psalm 46:5 (Episode 1),,Amazon TVAFTKM Smart TV,00:48:30,00:48:30,US (United States)
everyone else,2021-01-08 21:47:17,00:00:36,Autoplayed: user action: None; ,Season 1 Bonus Video 6: Warrior Nun,HOOK,Amazon TVAFTKM Smart TV,00:00:36,00:00:36,US (United States)
Angelica,2021-01-08 12:29:36,00:13:24,Autoplayed: user action: None; ,Designated Survivor: Season 2: Three Letter Day (Episode 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:14:14,Not latest view,US (United States)
Angelica,2021-01-08 11:42:34,00:42:09,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Home (Episode 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:08,00:42:08,US (United States)
Angelica,2021-01-08 11:42:25,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: History of Swear Words,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Angelica,2021-01-08 11:42:06,00:00:11,Autoplayed: user action: None; ,PIECESOFAWOMAN_CLIP_MAINCHARACTER,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Angelica,2021-01-08 11:41:45,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer: Bridgerton,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Jocelyn,2021-01-08 11:39:54,00:01:27,Autoplayed: user action: None; ,Ozark: Season 1 Podular: TEXTLESS / Crime - Drama - Thriller,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:27,00:01:27,US (United States)
Jocelyn,2021-01-08 11:39:45,00:00:04,Autoplayed: user action: None; ,Manhunt: Deadly Games_hook_03_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Angelica,2021-01-08 09:09:28,00:13:22,Autoplayed: user action: None; ,Designated Survivor: Season 2: Home (Episode 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:14:11,Not latest view,US (United States)
Angelica,2021-01-08 08:40:43,00:22:34,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Family Ties (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:07,00:41:07,US (United States)
Angelica,2021-01-08 08:40:32,00:00:05,Autoplayed: user action: None; ,Designated Survivor: Season 2: Family Ties (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:18:38,Not latest view,US (United States)
Angelica,2021-01-07 06:51:43,00:00:09,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Franchise Trailer),RECAP,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,00:00:09,US (United States)
Angelica,2021-01-07 04:14:37,00:20:54,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Family Ties (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:18:37,Not latest view,US (United States)
Angelica,2021-01-07 04:13:59,00:00:35,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Franchise Trailer),RECAP,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:35,Not latest view,US (United States)
Angelica,2021-01-07 04:12:32,00:00:55,Autoplayed: user action: None; ,Trailer: Pretend It's a City,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:55,00:00:55,US (United States)
Angelica,2021-01-06 09:37:03,00:00:35,Autoplayed: user action: None; ,Designated Survivor: Season 2: Family Ties (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:11,Not latest view,US (United States)
Angelica,2021-01-06 08:55:31,00:41:29,Autoplayed: user action: None; ,Designated Survivor: Season 2: Two Ships (Episode 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:27,00:42:27,US (United States)
Angelica,2021-01-06 08:13:49,00:41:38,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Suckers (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:38,00:41:38,US (United States)
Angelica,2021-01-06 08:12:42,00:00:33,Autoplayed: user action: None; ,Surviving Death: Season 1 Clip: High Context,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:33,00:00:33,US (United States)
Angelica,2021-01-05 07:56:50,00:39:12,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Equilibrium (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:40:03,00:40:03,US (United States)
Angelica,2021-01-05 06:47:02,00:41:45,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Outbreak (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:45,00:41:45,US (United States)
Angelica,2021-01-05 06:41:13,00:02:03,Autoplayed: user action: None; ,Season 3 Trailer: Cobra Kai,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:03,00:02:03,US (United States)
everyone else,2021-01-05 01:50:08,00:00:09,Autoplayed: user action: None; ,Immortals: Season 1: Episode 1,,Amazon TVAFTKM Smart TV,00:00:09,00:00:09,US (United States)
everyone else,2021-01-05 01:49:44,00:00:07,Autoplayed: user action: None; ,Dracula: Season 1: The Rules of the Beast (Episode 1),,Amazon TVAFTKM Smart TV,00:00:07,00:00:07,US (United States)
everyone else,2021-01-05 01:47:55,00:01:10,Autoplayed: user action: None; ,The OA (Trailer),TRAILER,Amazon TVAFTKM Smart TV,00:01:10,00:01:10,US (United States)
everyone else,2021-01-05 01:46:46,00:00:02,Autoplayed: user action: None; ,"The Witcher: Season 1: Of Banquets, Bastards and Burials (Episode 4)",,Amazon TVAFTKM Smart TV,00:00:02,Not latest view,US (United States)
Angelica,2021-01-04 08:16:29,00:41:14,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: Sting of the Tail (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:12,00:41:12,US (United States)
Angelica,2021-01-04 07:51:41,00:24:44,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: One Year In (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:07,00:41:07,US (United States)
everyone else,2021-01-04 03:40:52,00:01:13,Autoplayed: user action: None; ,The Magicians: Season 4: A Flock of Lost Birds (Episode 1),,Amazon TVAFTKM Smart TV,00:02:49,Not latest view,US (United States)
everyone else,2021-01-04 03:21:27,00:19:22,Autoplayed: user action: Unspecified; ,The Magicians: Season 3: Will You Play with Me? (Episode 13),,Amazon TVAFTKM Smart TV,00:42:53,00:42:53,US (United States)
everyone else,2021-01-04 02:44:35,00:36:36,,Altered Carbon: Season 2: Broken Angels (Episode 8),,Amazon TVAFTKM Smart TV,00:38:11,00:38:11,US (United States)
everyone else,2021-01-04 01:59:27,00:45:05,Autoplayed: user action: Unspecified; ,Altered Carbon: Season 2: Experiment Perilous (Episode 7),,Amazon TVAFTKM Smart TV,00:45:26,00:45:26,US (United States)
everyone else,2021-01-04 01:19:42,00:39:40,,Altered Carbon: Season 2: Bury Me Dead (Episode 6),,Amazon TVAFTKM Smart TV,00:40:09,00:40:09,US (United States)
everyone else,2021-01-04 01:17:01,00:02:38,Autoplayed: user action: Unspecified; ,Altered Carbon: Season 2: I Wake Up Screaming (Episode 5),,Amazon TVAFTKM Smart TV,00:47:11,00:47:11,US (United States)
everyone else,2021-01-03 18:37:56,00:44:33,Autoplayed: user action: None; ,Altered Carbon: Season 2: I Wake Up Screaming (Episode 5),,Amazon TVAFTKM Smart TV,00:44:37,Not latest view,US (United States)
everyone else,2021-01-03 17:44:55,00:52:59,,Altered Carbon: Season 2: Shadow of a Doubt (Episode 4),,Amazon TVAFTKM Smart TV,00:53:03,00:53:03,US (United States)
everyone else,2021-01-03 16:54:42,00:50:04,,Altered Carbon: Season 2: Nightmare Alley (Episode 3),,Amazon TVAFTKM Smart TV,00:53:07,00:53:07,US (United States)
everyone else,2021-01-03 16:51:38,00:02:44,Autoplayed: user action: Unspecified; ,Altered Carbon: Season 2: Experiment Perilous (Episode 7),,Amazon TVAFTKM Smart TV,00:02:48,Not latest view,US (United States)
